espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion
300210,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino Del Títere,Piedras 905,C1070AAS,011,43044376,sarahbianchi@museoargdeltitere.com.ar,,-34.6186,-58.3773,DNPyM,Privada,1987,"La colección cuenta con más de 500 títeres de distintas partes del mundo:Europa, Asia, América. Los más antiguos datan del siglo XIX. Se destaca una colección de figuras de Sombre de Turquía. El museo cuenta con una sala para 40 espectadores.",2000
300211,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Houssay De Historia De La Ciencia Y La Tecnología,Paraguay 2155,C1121ABG,011,59509602,,,-34.598317,-58.398223,DNPyM,Nacional,1996,"Equipos e instrumentos para el estudio de la fisica, química, medicina y fisiología. Siglos XIX y fines del XX. Utilizados por el Dr. Houssay, discipulos y predecesores.",2001
300212,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Taller Celia Chevalier,Irala 1162,C1164ACB,011,43022337,,,-34.639254,-58.366314,DNPyM,Privada,2002,,2002
300213,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Las Escuelas,Montevideo 950,C1019ABT,011,41291000,,,-34.597883,-58.389786,DNPyM,Municipal,,"Mobiliario escolar, materiales didácticos, útiles escolares, libros, cuadernos, documentos oficiales, boletines de alumnos, láminas, vestimentas, fotografías que documentan la historia escolar del siglo XX.",2006
300214,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Emigración Gallega En La Argentina,Chacabuco 955,C1069AAS,011,43625963,,,-34.619157,-58.375914,DNPyM,Privada,,"El museo tiene como misión proteger, conservar y difundir el patrimonio y las costumbres de la colectividad Gallega que arribó a la Argentina durante los siglos XIX y XX. Objetos y documentos vinculados a la emigración, al exilio y a la República Español",2007
300215,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Tiro Federal Argentino,Avda. del Libertador 6935,C1429BMC,011,47824000,,,-34.548401,-58.455216,DNPyM,Privada,2004,"Materiales relacionados con el tiro deportivo y la historia del Club Tiro Federal Argentino, trofeos, copas, fotos, banderas, cuadros, objetos varios, libros, etc.",2007
300216,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monte De Piedad,Avda. Boedo 870,C1218AAR,011,49318204,,,-34.623257,-58.416021,DNPyM,Municipal,,"Documentos sobre inmegración años 1856-1900. Creación del monte de piedad 1878. Buenos aires colonial, artes, oficios. La primera casa matriz y el banco municipal. El bar biarritz,  el grupo literario boedo. La expansión comercial.",2007
300217,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo San Telmo,Humberto 1° 340,C1103ACH,011,43611168,,,-34.620693,-58.370486,DNPyM,Privada,1996,"En el museo San Telmo se encuentran importantes piezas de nuestro pasado y conviven perfectamente diferenciados, objetos de la época jesuítica, bethlemita y del clero secular. Entre ellos se destacan antiguos libros y documentos. Mesa de marmol que sirvi",2009
300218,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino De Ciencias Naturales Bernardino Rivadavia,Avda. Ángel gallardo 490,C1405DJR,011,49820306,info@macn.gov.ar,,-34.6048,-58.4377,DNPyM,Nacional,1812,"Zoología, botánica, geología, paleontología y sus divisiones.",1823
300219,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional,Defensa 1600,C1143AAH,011,43073157,,,-34.6266,-58.3709,DNPyM,Nacional,,"Documentan el período de la dominación española y la historia Argentina, hasta 1943: cuadros, armas, mobiliario, numismática, medallística, planos, mapas, banderas, indumentaria civil y militar, documentos, objetos de uso personal, con énfasis en la Revo",1891
300220,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Policial,San Martín 353,C1004AAG,011,43946857,,,-34.6038,-58.3738,DNPyM,Nacional,1899,"Historia de la institución desde la época de la colonia hasta nuestros días. Criminalística, técnica policial, medicina legal, orden público, bomberos, armas, uniformes, equipamiento, comunicaciones, drogas, identificación humana, etc. Medallística y num",1899
300221,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Fármacobotánica Juan A. Domínguez,Junín 956,C1113AAD,011,49648235,secretaria@farmacobotanica.org.ar,,-34.5975,-58.3975,DNPyM,Nacional,1900,"Herbarios, maderas y drogas de origen vegetal. Colecciones iconográficas, reproducciones modeladas en arcilla de flores, frutos, etc. Archivo Bonpland.",1900
300222,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Tecnológico Ing. Eduardo Latzina,Avda. Paseo Colón 650,C1063ACT,011,43316865,otokrause@impsat1.com.ar,www.nalejandria.com/01/otto-krause,-34.6153,-58.3689,DNPyM,Municipal,,"Réplicas de inventos de Leonardo Da Vinci; engranajes y mecanismos para transmisión y transformación de movimientos; motores y tableros; máquinas, herramientas y elementos de fundición de principios de siglo. Piezas de cerámica, colecciones de cuchillerí",1913
300223,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco - Sede Palacio Noel,Suipacha 1422,C1011ACF,011,43263396,,,-34.590876,-58.380079,DNPyM,Gobierno de la Ciudad,1925,"Platería, imaginería, pintura y mobiliario hispanoamericano de los siglos XVI al XIX. Numismática de los siglos XVI al XX. Indumentaria civil y religiosa de los siglos XVIII y XIX.",1922
300224,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco,Suipacha 1422,C1011ACF,011,43263396,info_mifb@fibertel.com.ar,,-34.5912,-58.3801,DNPyM,Municipal,1925,"Platería, imaginería, pintura y mobiliario hispanoamericano de los siglos XVI al XIX. Numismática de los siglos XVI al XX. Indumentaria civil y religiosa de los siglos XVIII y XIX.",1922
300225,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Postal Y Telegráfico,José Aarón Salmun Feijoo 555,C1274AGE,011,43023104,,,-34.63914,-58.378851,DNPyM,Nacional,1888,"Colección integrada por elementos de la historia postal y telegráfica: muebles, miniaturas, cuadros, elementos de uso, sellos, buzones y fotografías.",1928
300226,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Geográfico Dr. Juan B. Terán Y Museo De Ciencias Naturales Ángel Gallardo,Catamarca 2099,C1246AAQ,011,49413777,,,-34.6342,-58.4013,DNPyM,Municipal,1929,"Cartografía y dioramas geográficos, tablas grabadas, enmarcados artísticos de Rosario Vera Peñaloza. Objetos folklóricos.",1929
300227,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martín,Avda. Pedro de Mendoza 1835,C1169AAC,011,43011080,museoquinquela@yahoo.com.ar // museobqm@hotmail.com,,-34.6393,-58.3615,DNPyM,Municipal,1936,"Obras figurativas de pintura, escultura, cerámica, grabado, etc. Obras de Benito Quinquela Martín. Mascarones de proa. Se conserva el atelier del maestro y una habitación que le servía de dormitorio. Cuenta también con tres terrazas al aire libre con esc",1936
300228,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Instituto Nacional De Estudios De Teatro,Avda. Córdoba 1199,C1055AAB,011,48167212,,,-34.5991,-58.384,DNPyM,Nacional,1938,"Exhibición permanente de maniquíes con trajes usados por actores argentinos como fotografías, cuadros, esculturas, documentos, maquetas, afiches, programas de mano, objetos personales de los hacedores del quehacer teatral y originales de distintas épocas",1936
300229,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Decorativo,Av. del Libertador 1902,C1425AAS,011,48018248,museo@mnad.org,,-34.582,-58.4015,DNPyM,Nacional,1937," Pinturas, esculturas, mobiliario, porcelanas, tapices, cristales, instrumentos musicales y platería distribuidos en sus salones Luis XIV, Regencia, Luis XVI y Renacimiento, Capilla gótica. El edificio fue construido como vivienda por la familia Errázuri",1937
300230,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco Central De La República Argentina Dr. José Evaristo Uriburu,San Martín 216,C1004AAF,011,43483882,museo@bcra.gov.ar,,-34.6055,-58.3737,DNPyM,Nacional,1910,"Numismática. Piezas de moneda metalica y de papel moneda que circularon en el territorio argentino desde el siglo XVI hasta el presente. Elementos de fabricación de monedas y billetes: bocetos de proyectos, platos de yeso, ensayos, matrices y cuños, plan",1941
300231,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Sadaic Vicente López Y Planes,Lavalle 1547,C1048AAK,011,43798600,,www.sadaic.org.ar,-34.6029,-58.3887,DNPyM,Privada,,"Colecciones referidas a la música y a sus compositores e intérpretes, dentro del ámbito nacional: cuadros, fotografías, instrumentos musicales, partituras, etc.",1962
300232,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Español Enrique Larreta,Juramento 2291,C1428DNK,011,47832640,museolarreta@infovia.com.ar,www.arcanet.com/larreta/index.htm,-34.5614,-58.4556,DNPyM,Municipal,,"Casa museo del escritor argentino Enrique Larreta (1873-1961). Obras de arte español de los siglos XIII al XX. Retablos, tallas policromadas, pinturas, grabados, mobiliario, cerámicas, tapices, vestimenta , alfombras, etc. Obras literarias y objetos pers",1962
300233,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Escuela Museo De Bellas Artes Gral. Urquiza,Yerbal 2370,C1406GKB,011,46120566,,,-34.6275,-58.4627,DNPyM,Municipal,1963,"Oleos, esculturas, dibujos, acuarelas, aguafuertes, cerámicas de temática figurativa de autores argentinos: Soldi, Perlotti, Quinquela Martín, Policastro, M. Lydis, etc. Obras donadas por los artistas.",1963
300234,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Buque Museo Fragata A.R.A. Presidente Sarmiento,Puerto Madero. dique 3,1104,011,43349386,,www.ara.mil.ar,-34.609,-58.3656,DNPyM,Nacional,1961,"El buque es un museo y monumento histórico nacional. Se exhiben fotografías e itinerarios de sus 37 viajes alrededor del mundo; mobiliario y cañones originales, uniformes; medallística; trofeos; armas y herramientas.",1964
300235,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Roca - Instituto De Investigaciones Históricas,Vicente López 2220,C1128ACJ,011,48032798,,,-34.5876,-58.3954,DNPyM,Nacional,1961,"Documentos y objetos referidos a la vida y obra del General Julio A. Roca y a la generación del 80, y especialmente al período de la conquista del desierto. Iconografía, oplotecología, medallística. Biblioteca",1964
300236,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco De La Nación Argentina,Bartolomé Mitre 326,C1036AAF,011,43476277,,,-34.6066,-58.3712,DNPyM,Nacional,1969,"Historia bancaria e institucional. Monetario y colección de papel moneda argentinos (nacionales, provinciales y privados), emisiones coloniales de Potosí. Medallística, mobiliario, iconografía.(1565-1990)",1966
300237,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Judío De Buenos Aires Dr. Salvador Kibrick,Libertad 769,C1012AAO,011,41230102,museojudio@fundacionjudaica.net,,-34.5996,-58.384,DNPyM,Privada,1970,"Documentos sobre la colonización judía, la congregación israelita de la república argentina año 1862 y escritores y hombres públicos argentinos de origen judío. Antiguos objetos de culto. Prensa judía de distintos paises. Manuscritos de Alberto Gerchunof",1967
300238,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Farmacia Dra. Rosa D'Alessio De Carnevale Bonino,Junín 956,C1113AAD,011,49648200,,,-34.5978,-58.3975,DNPyM,Nacional,1970,"Objetos de los siglos XVIII, XIX y principios de XX, pertenecientes a antiguas farmacias y laboratorios de química y bioquímica: frascos, potes, medicamentos, alambiques, recetarios, fotografías, etc. Biblioteca especializada.",1970
300239,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Y Centro De Estudios Históricos Ferroviarios,Avda. del Libertador San Martín 405,C1001ABE,011,43183343,museoferroviario@dnsbe.gov.ar,,-34.59,-58.3795,DNPyM,Nacional,1969,"Material vinculado con el sistema ferroviario nacional: vehículos, telefonía, faroles, uniformes, mobiliario, maquetas, etc. Correspondientes a la segunda mitad del siglo XIX  al siglo XX.",1971
300240,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Afip,Hipólito Irigoyen 370 pb,C1086AAD,011,43472396,museo@afip2.gov.ar,,-34.6089,-58.3717,DNPyM,Nacional,,"Objetos relacionados con la historia y el presente en materia impositiva nacional y en algunos aspectos, internacional: documentos, máquinas impresoras, mobiliario, medallística, falsificaciones.",1974
300241,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Telecomunicaciones,Sarmiento 151,C1041AAC,011,43479461,museo@secom.gov.ar,,-34.6041,-58.3687,DNPyM,Nacional,1975,"Telegrafía, telefonía, transmisión de señales, radios, siglo XIX hasta el XX. Televisión, informática.",1978
300242,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Y Centro De Estudios Históricos De La Facultad De Odontología De Bs. As. Profesor Dr. Orestes Walter Siutti,Marcelo T. de Alvear 2142,C1122AAH,011,49641271,,,-34.597304,-58.398227,DNPyM,Nacional,1980,"Objetos de odontología en general: muebles y gabinetes dentales, aparatos, instrumental, equipos, piezas anatómicas, manuscritos, documentos, diplomas, principalmente del siglo pasado y principios del actual.",1980
300243,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,C1426BJN,011,47836554,museo@bibapl.edu.ar,,-34.5666,-58.4462,DNPyM,Nacional,,"Arqueología argentina y sudamericana, etnografía argentina, sudamericana, africana. Artesanías tradicionales argentinas, latinoamericanas, africanas, européas y asiáticas. Cuenta con un patrimonio de más de 5000 piezas en permanente crecimiento.",1981
300244,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,C1024AAO,011,48010081,comunicacioninstitucional@colegio-escribanos.org.ar,,-34.5914,-58.3915,DNPyM,Privada,,"Documentos y actas notariales en las que ha quedado documentada la historia y evolución del instrumento notarial; fotografías, medallística, premios, etc. Testimonios de venta de esclavos, y documentos de la época de la independencia.",1981
300245,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Manoblanca,Tabaré 1371,C1437FHG,011,49189448,,,-34.651063,-58.423712,DNPyM,Privada,1983,Historia del barrio de Pompeya y su relación con el poeta Homero Manzi. Colección de fileteados de Leon Untroib y otros. Colecciones de arte relacionadas con el barrio y objetos antiguos.,1983
300246,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Archivo Y Museo Históricos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,C1041AAH,011,43311775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo,-34.6043,-58.3719,DNPyM,Provincial,1903,"Documentos del banco desde 1822 hasta 1955. Numismática, cuños, planchas, clisés, muestras, medallística, máquinas impresoras, mobiliario y objetos relacionados con la historia de la institución.",1984
300247,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Gendarmería Nacional,Avda. Presidente Ramón S. Castillo 788 (Avda. Pres. Ramón S Castillo y Prefectura Naval (ex calle 8),C1104AMT,011,43102642,,,-34.58028,-58.375036,DNPyM,Nacional,1988,"Efectos utilizados por gendarmería desde su creación, entre ellos: uniformes, armas, medios de transportes, comunicaciones, etc. Colección de armas clásicas y de uniformes de otras fuerzas extranjeras similares",1985
300248,02,02000010,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo De Ciencias,"Junín 1930, 1° Centro Cultural Recoleta",C1113AAX,011,48063456,info@mpc.org.ar,,-34.5871,-58.3918,DNPyM,Privada,1990,"Aparatos y equipos para la demostración de fenómenos físicos y químicos, así como la comprobación práctica de conceptos matemáticos, con la participación activa de los niños.",1988
